"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","X.RO5.Violations","Molecular.Weight","AlogP"
"CHEMBL550724","CN1CCC(CC(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)CC1","IC50","'='",100,"nM",7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153049","Inhibition of PARP1 in human HeLa cells by microplate scintillation counting","Bioorg. Med. Chem. Lett.",2009,"0",368.48,"1.84"
"CHEMBL558645","O=C(CN1CCOCC1)NCCc1c[nH]c2ccc3c(c12)CCNC3=O","IC50","'='",230,"nM",6.64,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153049","Inhibition of PARP1 in human HeLa cells by microplate scintillation counting","Bioorg. Med. Chem. Lett.",2009,"0",356.43,"0.44"
"CHEMBL436298","O=C1C2CC2C(=O)N1c1cc(Cc2nnc(O)c3ccccc23)ccc1F","IC50","'='",5,"nM",8.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1141921","Inhibitory concentration against human poly (ADP-ribose) polymerase 1 (PARP-1)","Bioorg. Med. Chem. Lett.",2005,"0",363.35,"2.57"
"CHEMBL4515830","NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NCCc3nc4ccccc4[nH]3)cc1)C2=O","IC50","'='",36,"nM",7.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4304742","Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay","J Med Chem",2019,"0",452.47,"3.25"
"CHEMBL4447860","O=C1NCCn2c(C3CCNCC3)nc3cncc1c32","IC50","'='",54,"nM",7.27,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4431370","Inhibition of PARP-1 (unknown origin) after 1 hr in presence of NAD+/biotinylated NAD+/slDNA by ELISA","Bioorg Med Chem",2016,"0",307.79,"0.64"
"CHEMBL4576573","COc1ccc2[nH]c(CCNC(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)nc2c1","IC50","'='",28,"nM",7.55,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4304742","Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay","J Med Chem",2019,"0",482.5,"3.26"
"CHEMBL480714","CC(Oc1ccccc1)C(=O)N1CCN(C(=O)c2cc(COc3ccccc3C(N)=O)ccc2F)CC1","IC50","'='",50,"nM",7.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1155090","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2008,"1",505.55,"3.26"
"CHEMBL425560","CCCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1","IC50","'='",90,"nM",7.05,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",321.38,"3.25"
"CHEMBL3764974","O=c1[nH]nc2c3c(cccc13)NC(c1ccncc1)C2c1ccncc1","IC50","'='",22.4,"nM",7.65,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",341.37,"3.01"
"CHEMBL3763209","O=c1[nH]nc2c3c(cccc13)NC(c1cccnc1)C2C1CCCNC1","IC50","'='",105,"nM",6.98,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",347.42,"2.57"
"CHEMBL3763348","O=c1[nH]nc2c3c(cccc13)NC(c1cccnc1)C2c1cccnc1","IC50","'='",17.7,"nM",7.75,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3763037","Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis","J. Med. Chem.",2016,"0",341.37,"3.01"
"CHEMBL370838","CC1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1=O","IC50","'='",3.8,"nM",8.42,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",365.36,"2.55"
"CHEMBL452100","O=C(/C=C/c1ccccc1)Nc1nc(-c2ccccc2)cs1","IC50","'='",224,"nM",6.65,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",306.39,"4.46"
"CHEMBL45072","O=C(O)c1cccc2nc(O)c3ccccc3c12","IC50","'='",2010,"nM",5.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134117","Inhibitory concentration against purified recombinant human Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2001,"0",239.23,"2.79"
"CHEMBL202387","CN(C)CCN(C)C(=O)c1cccc(Cc2nnc(O)c3ccccc23)c1","IC50","'='",46,"nM",7.34,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"0",364.45,"2.56"
"CHEMBL3105424","O=C(Cc1n[nH]c(=O)c2ccccc12)NCCc1ccc2c(c1)OCCO2","IC50","'='",280,"nM",6.55,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",365.39,"1.60"
"CHEMBL3105423","CC(NC(=O)Cc1n[nH]c(=O)c2ccccc12)c1ccc2c(c1)CCCC2","IC50","'='",1860,"nM",5.73,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",361.45,"3.22"
"CHEMBL1508664","NC(=O)C1CCN(C(=O)CCc2nc(O)c3ccccc3n2)CC1","IC50","'='",270,"nM",6.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",328.37,"0.99"
"CHEMBL3105886","NC(=O)n1ccc2ccc(-c3ccc(CN4CCCCC4)cc3)nc21","IC50","'='",70,"nM",7.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102753","Inhibition of recombinant human GST-fused PARP-1 expressed in Escherichia coli after 30 mins by fluorescence assay","Bioorg. Med. Chem.",2014,"0",334.42,"3.62"
"CHEMBL3105405","O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc(F)cc2)CC1","IC50","'='",56.1,"nM",7.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3102760","Inhibition of GST-tagged recombinant human PARP-1 expressed in Escherichia coli after 30 mins by fluorescence-based assay","Bioorg. Med. Chem. Lett.",2014,"0",408.43,"1.98"
"CHEMBL107601","O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1","IC50","'='",20,"nM",7.7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Inhibitory activity against human recombinant PARP-1","Bioorg. Med. Chem. Lett.",2002,"0",459.53,"-1.03"
"CHEMBL110178","O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ccncc2)CC1","IC50","'='",40,"nM",7.4,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Inhibitory activity against human recombinant PARP-1","Bioorg. Med. Chem. Lett.",2002,"0",458.54,"-0.42"
"CHEMBL3605983","NC(=O)c1cccc2c1C(=O)N(CCN1CCc3ccccc3C1)C2","IC50","'='",2250,"nM",5.65,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3603755","Inhibition of PARP1 in human HeLa cells assessed as reduction of H2O2-induced PAR formation preincubated for 30 mins followed by H2O2 addition measured after 15 mins by immunocytochemical analysis","J. Med. Chem.",2015,"0",335.41,"1.80"
"CHEMBL3593716","CN1CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1","IC50","'='",3600,"nM",5.44,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3593161","Inhibition of full-length human ARTD1 using 500 nM NAD substrate after 1 hr incubation","Bioorg. Med. Chem.",2015,"0",248.33,"0.40"
"CHEMBL3593985","CC(=O)Nc1cccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)c1","IC50","'='",460,"nM",6.34,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3593177","Inhibition of PARP-1 (unknown origin) assessed as incorporation of biotinylated poly (ADP-ribose) onto histone protein after 60 mins by TACS-Sapphire substarte-based colorimetric analysis","Bioorg. Med. Chem.",2015,"0",370.41,"3.95"
"CHEMBL1160877","Oc1nc2ccc(N3C[C@H]4C[C@@H]3CN4)nc2c2ccccc12","IC50","'='",42,"nM",7.38,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1145841","Inhibitory activity against Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2003,"0",406.36,"2.04"
"CHEMBL4571423","Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)cc1F","IC50","'='",0.8318,"nM",9.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4376860","Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of biotinylated NAD+ by ELISA","J Med Chem",2020,"1",639.67,"3.03"
"CHEMBL3649783","CON=C1CCN(Cc2cc(OC)c3c4c(c(=O)[nH]c3c2)CCCN4)CC1","IC50","'='",140,"nM",6.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",370.45,"2.49"
"CHEMBL3649786","COc1cc(CN(C)CCOC(C)C)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",320,"nM",6.5,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",359.47,"2.75"
"CHEMBL3649731","CCN(CC)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3","IC50","'='",390,"nM",6.41,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",315.42,"2.61"
"CHEMBL3653088","CCOc1cc(CN)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",100,"nM",7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",273.34,"1.74"
"CHEMBL3827440","O=c1[nH]c(-c2ccc(Br)cc2)nc2c(O)cccc12","IC50","'='",130,"nM",6.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3826913","Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay","Eur. J. Med. Chem.",2016,"0",317.14,"3.06"
"CHEMBL126167","Nc1ccc(-c2nc(O)c3cccc(O)c3n2)cc1","IC50","'='",289,"nM",6.54,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3826913","Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay","Eur. J. Med. Chem.",2016,"0",253.26,"2.29"
"CHEMBL432211","O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc2ccccc2c1","IC50","'='",25,"nM",7.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1134951","Inhibitory activity against human recombinant PARP-1","Bioorg. Med. Chem. Lett.",2002,"0",405.45,"1.96"
"CHEMBL433356","COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)cc1","IC50","'='",25,"nM",7.6,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",403.46,"0.72"
"CHEMBL370217","O=C1CCCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F","IC50","'='",4.1,"nM",8.39,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"0",365.36,"2.70"
"CHEMBL372450","O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)c1ccc(-c2ccsc2)s1","IC50","'='",56,"nM",7.25,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143348","Inhibition of human recombinant PARP1","J. Med. Chem.",2009,"1",443.55,"5.56"
"CHEMBL594975","O=C1NCC2c3c(cccc31)CCN2C(=O)c1cccc(C(=O)N2CCCNCC2)c1","IC50","'='",50,"nM",7.3,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",418.5,"1.61"
"CHEMBL4529965","NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NCCc3nc4c(C(N)=O)cccc4[nH]3)cc1)C2=O","IC50","'='",3.89,"nM",8.41,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4304742","Inhibition of human full-length N-terminal GST-tagged PARP1 expressed in baculovirus infected Sf9 insect cells using histone as substrate measured after 1 hr by horseradish peroxidase-coupled chemiluminescence assay","J Med Chem",2019,"0",495.5,"2.35"
"CHEMBL596391","O=C1NCC2c3c(cccc31)CCN2C(=O)Nc1ccccc1","IC50","'='",11,"nM",7.96,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",307.35,"2.56"
"CHEMBL133694","NC(=O)c1cccc2[nH]cnc12","IC50","'='",240,"nM",6.62,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1177697","Inhibition of PARP1","J. Med. Chem.",2010,"0",161.16,"0.66"
"CHEMBL594214","O=c1[nH]c2c(nc3cc(Cl)ccn32)c2ccccc12","IC50","'='",5870,"nM",5.23,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1152644","Inhibition of PARP1","Bioorg. Med. Chem.",2009,"0",269.69,"2.98"
"CHEMBL3289108","O=c1[nH]c(-c2ccc(O)cc2)nc2ccccc12","IC50","'='",6429,"nM",5.19,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3826913","Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay","Eur. J. Med. Chem.",2016,"0",238.25,"2.30"
"CHEMBL203982","O=C1NCc2c1c1c(c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c23)CCC1","IC50","'='",83,"nM",7.08,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138164","Inhibition of recombinant human PARP1","Bioorg. Med. Chem. Lett.",2006,"0",375.43,"2.53"
"CHEMBL2414051","CCc1cc2c(N)cccc2c(=O)[nH]1","IC50","'='",490,"nM",6.31,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2413011","Inhibition of human PARP-1 assessed as synthesis of [3H]-ADP-ribose polymers from [3H]-NAD+ by scintillation proximity assay","Bioorg. Med. Chem.",2013,"0",188.23,"1.67"
"CHEMBL2414042","Nc1cccc2c(=O)[nH]c(-c3ccc(C(F)(F)F)cc3)cc12","IC50","'='",330,"nM",6.48,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2413011","Inhibition of human PARP-1 assessed as synthesis of [3H]-ADP-ribose polymers from [3H]-NAD+ by scintillation proximity assay","Bioorg. Med. Chem.",2013,"0",304.27,"3.80"
"CHEMBL4461708","COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C","IC50","'='",6560,"nM",5.18,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4387747","Inhibition of recombinant human full length C-terminal His-tagged PARP1 expressed in Sf9 insect cells preincubated for 15 mins followed by NAD+ addition and measured after 40 mins by fluorescence based assay","Bioorg Med Chem Lett",2019,"2",575.83,"7.18"
"CHEMBL450259","NC(=O)c1cccc2cc(-c3ccccc3)cnc12","IC50","'='",15000,"nM",4.82,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1143312","Inhibition of human recombinant PARP1 by Trevigen colorimetric assay","J. Med. Chem.",2009,"0",248.28,"3.00"
"CHEMBL598356","Cc1c(Cc2ccc(F)c(C(=O)N3CCC4(CCCN4C)CC3)c2)n[nH]c(=O)c1C","IC50","'='",4.5,"nM",8.35,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1158507","Inhibition of PARP1","Bioorg. Med. Chem. Lett.",2010,"0",412.51,"2.82"
"CHEMBL1767054","O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccccc1","IC50","'='",13900,"nM",4.86,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1765088","Inhibition of full length human PARP-1 after 10 mins by FlashPlate scintillation proximity assay","J. Med. Chem.",2011,"0",264.28,"2.78"
"CHEMBL523887","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(CCO)CC1","IC50","'='",7,"nM",8.15,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1140140","Inhibition of PARP1 by flashplate scintillation proximity assay","J. Med. Chem.",2008,"0",424.48,"1.79"
"CHEMBL551001","NCCc1c[nH]c2ccc3c(c12)CCNC3=O","IC50","'='",40,"nM",7.4,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153049","Inhibition of PARP1 in human HeLa cells by microplate scintillation counting","Bioorg. Med. Chem. Lett.",2009,"0",229.28,"0.95"
"CHEMBL593592","O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccn1","IC50","'='",13,"nM",7.89,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",307.35,"1.49"
"CHEMBL3644597","COc1ccc(S(=O)(=O)N2CCN(Cc3nc4cccc5c(=O)[nH]nc([nH]3)c45)CC2)cc1","IC50","'='",52,"nM",7.28,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638595","Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2014,"0",454.51,"1.31"
